state_name,county_fips,county_name,votes_gop,votes_dem,total_votes
Texas,48463,Uvalde County,6174,4073,10342
Texas,48465,Val Verde County,8284,6771,15272
Texas,48467,Van Zandt County,22270,3516,25994
Texas,48469,Victoria County,23358,10380,34188
Texas,48471,Walker County,15375,7884,23612
Texas,48473,Waller County,14260,8191,22734
Texas,48475,Ward County,3241,764,4060
Texas,48477,Washington County,12959,4261,17418
Texas,48479,Webb County,25898,41820,68397
Texas,48481,Wharton County,11926,4694,16761
Texas,48483,Wheeler County,2159,168,2337
Texas,48485,Wichita County,32069,13161,46030
Texas,48487,Wilbarger County,3524,956,4524
Texas,48489,Willacy County,2441,3108,5549
Texas,48491,Williamson County,139729,143795,289312
Texas,48493,Wilson County,18463,6350,25013
Texas,48495,Winkler County,1753,358,2126
Texas,48497,Wise County,27032,4973,32362
Texas,48499,Wood County,19049,3509,22779
Texas,48501,Yoakum County,2174,420,2631
Texas,48503,Young County,7110,1034,8239
Texas,48505,Zapata County,2033,1826,3874
Texas,48507,Zavala County,1490,2864,4379
