state_name,county_fips,county_name,votes_gop,votes_dem,total_votes
Georgia,13303,Washington County,4668,4743,9477
Georgia,13305,Wayne County,9987,2688,12779
Georgia,13307,Webster County,748,640,1391
Georgia,13309,Wheeler County,1583,689,2285
Georgia,13311,White County,12222,2411,14816
Georgia,13313,Whitfield County,25644,10680,36766
Georgia,13315,Wilcox County,2402,861,3279
Georgia,13317,Wilkes County,2823,2160,5030
Georgia,13319,Wilkinson County,2665,2074,4770
Georgia,13321,Worth County,6830,2395,9285
