state_name,county_fips,county_name,votes_gop,votes_dem,total_votes
Rhode Island,44001,Bristol County,9745,18050,28415
Rhode Island,44003,Kent County,42001,49113,93093
Rhode Island,44005,Newport County,15722,29486,46148
Rhode Island,44007,Providence County,102551,165012,272667
Rhode Island,44009,Washington County,29818,44549,76060
